Name_1,TotalCases,ActiveCases,Recovered,Death,Date,Time,NewCases,NoNewCasesSince
Puducherry,18,8,9,1,2020-05-19,23:51:59,5,0
Punjab,1980,396,1547,37,2020-05-19,23:51:59,16,0
Rajasthan,5507,2151,3218,138,2020-05-19,23:51:59,305,0
Tamil Nadu,11760,7273,4406,81,2020-05-19,23:51:59,536,0
Telengana,1597,562,1000,35,2020-05-19,23:51:59,46,0
Tripura,167,82,85,0,2020-05-19,23:51:59,0,2
Uttarakhand,93,40,52,1,2020-05-19,23:51:59,1,0
Uttar Pradesh,4605,1704,2783,118,2020-05-19,23:51:59,346,0
West Bengal,2825,1575,1006,244,2020-05-19,23:51:59,148,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-20,23:53:01,0,24
Andhra Pradesh,2532,859,1621,52,2020-05-20,23:53:01,58,0
Arunachal Pradesh,1,0,1,0,2020-05-20,23:53:01,0,47
Assam,142,97,41,4,2020-05-20,23:53:01,35,0
Bihar,1498,955,534,9,2020-05-20,23:53:01,107,0
Chandigarh,200,140,57,3,2020-05-20,23:53:01,4,0
Chhattisgarh,101,42,59,0,2020-05-20,23:53:01,8,0
Dadar Nagar Haveli,1,1,0,0,2020-05-20,23:53:01,0,14
Delhi,10554,5636,4750,168,2020-05-20,23:53:01,500,0
Goa,46,39,7,0,2020-05-20,23:53:01,8,0
Gujarat,12140,6378,5043,719,2020-05-20,23:53:01,395,0
Haryana,964,323,627,14,2020-05-20,23:53:01,36,0
Himachal Pradesh,92,42,47,3,2020-05-20,23:53:01,2,0
Jammu and Kashmir,1317,647,653,17,2020-05-20,23:53:01,28,0
Jharkhand,231,101,127,3,2020-05-20,23:53:01,8,0
Karnataka,1397,813,544,40,2020-05-20,23:53:01,151,0
Kerala,642,141,497,4,2020-05-20,23:53:01,12,0
Ladakh,43,0,43,0,2020-05-20,23:53:01,0,6
Madhya Pradesh,5465,2577,2630,258,2020-05-20,23:53:01,229,0
Maharashtra,37136,26172,9639,1325,2020-05-20,23:53:01,2078,0
Manipur,9,7,2,0,2020-05-20,23:53:01,2,0
Meghalaya,13,0,12,1,2020-05-20,23:53:01,0,10
Mizoram,1,0,1,0,2020-05-20,23:53:01,0,56
Odisha,978,696,277,5,2020-05-20,23:53:01,102,0
Puducherry,18,8,9,1,2020-05-20,23:53:01,0,1
Punjab,2002,322,1642,38,2020-05-20,23:53:01,22,0
Rajasthan,5845,2365,3337,143,2020-05-20,23:53:01,338,0
Tamil Nadu,12448,7469,4895,84,2020-05-20,23:53:01,688,0
Telengana,1634,586,1010,38,2020-05-20,23:53:01,37,0
Tripura,173,57,116,0,2020-05-20,23:53:01,6,0
Uttarakhand,111,58,52,1,2020-05-20,23:53:01,18,0
Uttar Pradesh,4926,1885,2918,123,2020-05-20,23:53:01,321,0
West Bengal,2961,1637,1074,250,2020-05-20,23:53:01,136,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-21,23:53:01,0,25
Andhra Pradesh,2602,909,1640,53,2020-05-21,23:53:01,70,0
Arunachal Pradesh,1,0,1,0,2020-05-21,23:53:01,0,48
Assam,170,118,48,4,2020-05-21,23:53:01,28,0
Bihar,1674,1093,571,10,2020-05-21,23:53:01,176,0
Chandigarh,202,142,57,3,2020-05-21,23:53:01,2,0
Chhattisgarh,115,56,59,0,2020-05-21,23:53:01,14,0
Dadar Nagar Haveli,1,1,0,0,2020-05-21,23:53:01,0,15
Delhi,11088,5720,5192,176,2020-05-21,23:53:01,534,0
Goa,50,43,7,0,2020-05-21,23:53:01,4,0
Gujarat,12537,6569,5219,749,2020-05-21,23:53:01,397,0
Haryana,993,331,648,14,2020-05-21,23:53:01,29,0
Himachal Pradesh,110,53,54,3,2020-05-21,23:53:01,18,0
Jammu and Kashmir,1390,694,678,18,2020-05-21,23:53:01,73,0
Jharkhand,231,101,127,3,2020-05-21,23:53:01,0,1
Karnataka,1462,865,556,41,2020-05-21,23:53:01,65,0
Kerala,666,160,502,4,2020-05-21,23:53:01,24,0
Ladakh,44,1,43,0,2020-05-21,23:53:01,1,0
Madhya Pradesh,5735,2735,2733,267,2020-05-21,23:53:01,270,0
Maharashtra,39297,27589,10318,1390,2020-05-21,23:53:01,2161,0
Manipur,25,23,2,0,2020-05-21,23:53:01,16,0
Meghalaya,14,1,12,1,2020-05-21,23:53:01,1,0
Mizoram,1,0,1,0,2020-05-21,23:53:01,0,57
Odisha,1052,739,307,6,2020-05-21,23:53:01,74,0
Puducherry,18,9,9,0,2020-05-21,23:53:01,0,2
Punjab,2005,173,1794,38,2020-05-21,23:53:01,3,0
Rajasthan,6015,2464,3404,147,2020-05-21,23:53:01,170,0
Tamil Nadu,13191,7222,5882,87,2020-05-21,23:53:01,743,0
Telengana,1661,606,1015,40,2020-05-21,23:53:01,27,0
Tripura,173,40,133,0,2020-05-21,23:53:01,0,1
Uttarakhand,122,68,53,1,2020-05-21,23:53:01,11,0
Uttar Pradesh,5175,1982,3066,127,2020-05-21,23:53:01,249,0
West Bengal,3103,1714,1136,253,2020-05-21,23:53:01,142,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-22,23:57:17,0,26
Andhra Pradesh,2647,885,1709,53,2020-05-22,23:57:17,45,0
Arunachal Pradesh,1,0,1,0,2020-05-22,23:57:17,0,49
Assam,203,145,54,4,2020-05-22,23:57:17,33,0
Bihar,1982,1378,593,11,2020-05-22,23:57:17,308,0
Chandigarh,217,75,139,3,2020-05-22,23:57:17,15,0
Chhattisgarh,128,69,59,0,2020-05-22,23:57:17,13,0
Dadar Nagar Haveli,1,1,0,0,2020-05-22,23:57:17,0,16
Delhi,11659,5898,5567,194,2020-05-22,23:57:17,571,0
Goa,52,45,7,0,2020-05-22,23:57:17,2,0
Gujarat,12905,6644,5488,773,2020-05-22,23:57:17,368,0
Haryana,1031,335,681,15,2020-05-22,23:57:17,38,0
Himachal Pradesh,152,90,59,3,2020-05-22,23:57:17,42,0
Jammu and Kashmir,1449,745,684,20,2020-05-22,23:57:17,59,0
Jharkhand,290,158,129,3,2020-05-22,23:57:17,59,0
Karnataka,1605,993,571,41,2020-05-22,23:57:17,143,0
Kerala,690,176,510,4,2020-05-22,23:57:17,24,0
Ladakh,44,1,43,0,2020-05-22,23:57:17,0,1
Madhya Pradesh,5981,2868,2843,270,2020-05-22,23:57:17,246,0
Maharashtra,41642,28462,11726,1454,2020-05-22,23:57:17,2345,0
Manipur,25,23,2,0,2020-05-22,23:57:17,0,1
Meghalaya,14,1,12,1,2020-05-22,23:57:17,0,1
Mizoram,1,0,1,0,2020-05-22,23:57:17,0,58
Odisha,1103,703,393,7,2020-05-22,23:57:17,51,0
Puducherry,20,10,10,0,2020-05-22,23:57:17,2,0
Punjab,2028,170,1819,39,2020-05-22,23:57:17,23,0
Rajasthan,6227,2591,3485,151,2020-05-22,23:57:17,212,0
Tamil Nadu,13967,7591,6282,94,2020-05-22,23:57:17,776,0
Telengana,1699,619,1035,45,2020-05-22,23:57:17,38,0
Tripura,173,25,148,0,2020-05-22,23:57:17,0,2
Uttarakhand,146,91,54,1,2020-05-22,23:57:17,24,0
Uttar Pradesh,5515,2173,3204,138,2020-05-22,23:57:17,340,0
West Bengal,3197,1745,1193,259,2020-05-22,23:57:17,94,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-23,23:57:17,0,27
Andhra Pradesh,2709,891,1763,55,2020-05-23,23:57:17,62,0
Arunachal Pradesh,1,0,1,0,2020-05-23,23:57:17,0,50
Assam,259,201,54,4,2020-05-23,23:57:17,56,0
Bihar,2177,1537,629,11,2020-05-23,23:57:17,195,0
Chandigarh,218,37,178,3,2020-05-23,23:57:17,1,0
Chhattisgarh,172,110,62,0,2020-05-23,23:57:17,44,0
Dadar Nagar Haveli,1,1,0,0,2020-05-23,23:57:17,0,17
Delhi,12319,6214,5897,208,2020-05-23,23:57:17,660,0
Goa,54,38,16,0,2020-05-23,23:57:17,2,0
Gujarat,13268,6586,5880,802,2020-05-23,23:57:17,363,0
Haryana,1067,345,706,16,2020-05-23,23:57:17,36,0
Himachal Pradesh,168,106,59,3,2020-05-23,23:57:17,16,0
Jammu and Kashmir,1489,749,720,20,2020-05-23,23:57:17,40,0
Jharkhand,308,169,136,3,2020-05-23,23:57:17,18,0
Karnataka,1743,1105,597,41,2020-05-23,23:57:17,138,0
Kerala,732,216,512,4,2020-05-23,23:57:17,42,0
Ladakh,44,1,43,0,2020-05-23,23:57:17,0,1
Madhya Pradesh,6170,2809,3089,272,2020-05-23,23:57:17,189,0
Maharashtra,44582,30482,12583,1517,2020-05-23,23:57:17,2940,0
Manipur,26,24,2,0,2020-05-23,23:57:17,1,0
Meghalaya,14,1,12,1,2020-05-23,23:57:17,0,1
Mizoram,1,0,1,0,2020-05-23,23:57:17,0,59
Odisha,1189,746,436,7,2020-05-23,23:57:17,86,0
Puducherry,26,16,10,0,2020-05-23,23:57:17,6,0
Punjab,2029,143,1847,39,2020-05-23,23:57:17,1,0
Rajasthan,6494,2661,3680,153,2020-05-23,23:57:17,267,0
Tamil Nadu,14753,7527,7128,98,2020-05-23,23:57:17,786,0
Telengana,1761,673,1043,45,2020-05-23,23:57:17,62,0
Tripura,175,23,152,0,2020-05-23,23:57:17,2,0
Uttarakhand,153,96,56,1,2020-05-23,23:57:17,7,0
Uttar Pradesh,5735,2345,3238,152,2020-05-23,23:57:17,220,0
West Bengal,3332,1846,1221,265,2020-05-23,23:57:17,135,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-24,23:55:07,0,28
Andhra Pradesh,2757,892,1809,56,2020-05-24,23:55:07,48,0
Arunachal Pradesh,1,0,1,0,2020-05-24,23:55:07,0,51
Assam,329,270,55,4,2020-05-24,23:55:07,70,0
Bihar,2380,1716,653,11,2020-05-24,23:55:07,203,0
Chandigarh,225,43,179,3,2020-05-24,23:55:07,7,0
Chhattisgarh,214,150,64,0,2020-05-24,23:55:07,42,0
Dadar Nagar Haveli,2,2,0,0,2020-05-24,23:55:07,1,0
Delhi,12910,6412,6267,231,2020-05-24,23:55:07,591,0
Goa,55,39,16,0,2020-05-24,23:55:07,1,0
Gujarat,13664,6666,6169,829,2020-05-24,23:55:07,396,0
Haryana,1131,365,750,16,2020-05-24,23:55:07,64,0
Himachal Pradesh,185,121,61,3,2020-05-24,23:55:07,17,0
Jammu and Kashmir,1569,774,774,21,2020-05-24,23:55:07,80,0
Jharkhand,350,205,141,4,2020-05-24,23:55:07,42,0
Karnataka,1959,1309,608,42,2020-05-24,23:55:07,216,0
Kerala,795,276,515,4,2020-05-24,23:55:07,63,0
Ladakh,49,6,43,0,2020-05-24,23:55:07,5,0
Madhya Pradesh,6371,2823,3267,281,2020-05-24,23:55:07,201,0
Maharashtra,47190,32209,13404,1577,2020-05-24,23:55:07,2608,0
Manipur,29,25,4,0,2020-05-24,23:55:07,3,0
Meghalaya,14,1,12,1,2020-05-24,23:55:07,0,2
Mizoram,1,0,1,0,2020-05-24,23:55:07,0,60
Odisha,1269,765,497,7,2020-05-24,23:55:07,80,0
Puducherry,26,16,10,0,2020-05-24,23:55:07,0,1
Punjab,2045,136,1870,39,2020-05-24,23:55:07,16,0
Rajasthan,6742,2796,3786,160,2020-05-24,23:55:07,248,0
Sikkim,1,1,0,0,2020-05-24,23:55:07,0,0
Tamil Nadu,15512,7918,7491,103,2020-05-24,23:55:07,759,0
Telengana,1813,699,1065,49,2020-05-24,23:55:07,52,0
Tripura,189,36,153,0,2020-05-24,23:55:07,14,0
Uttarakhand,244,186,56,2,2020-05-24,23:55:07,91,0
Uttar Pradesh,6017,2456,3406,155,2020-05-24,23:55:07,282,0
West Bengal,3459,1909,1281,269,2020-05-24,23:55:07,127,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-25,23:53:14,0,29
Andhra Pradesh,2823,911,1856,56,2020-05-25,23:53:14,66,0
Arunachal Pradesh,1,0,1,0,2020-05-25,23:53:14,0,52
Assam,378,319,55,4,2020-05-25,23:53:14,49,0
Bihar,2587,1872,702,13,2020-05-25,23:53:14,207,0
Chandigarh,238,49,186,3,2020-05-25,23:53:14,13,0
Chhattisgarh,252,185,67,0,2020-05-25,23:53:14,38,0
Dadar Nagar Haveli,2,2,0,0,2020-05-25,23:53:14,0,1
Delhi,13418,6617,6540,261,2020-05-25,23:53:14,508,0
Goa,66,47,19,0,2020-05-25,23:53:14,11,0
Gujarat,14056,6786,6412,858,2020-05-25,23:53:14,392,0
Haryana,1184,403,765,16,2020-05-25,23:53:14,53,0
Himachal Pradesh,203,137,63,3,2020-05-25,23:53:14,18,0
Jammu and Kashmir,1621,791,809,21,2020-05-25,23:53:14,52,0
Jharkhand,370,218,148,4,2020-05-25,23:53:14,20,0
Karnataka,2089,1393,654,42,2020-05-25,23:53:14,130,0
Kerala,847,322,521,4,2020-05-25,23:53:14,52,0
Ladakh,52,9,43,0,2020-05-25,23:53:14,3,0
Madhya Pradesh,6665,2967,3408,290,2020-05-25,23:53:14,294,0
Maharashtra,50231,33996,14600,1635,2020-05-25,23:53:14,3041,0
Manipur,32,28,4,0,2020-05-25,23:53:14,3,0
Meghalaya,14,1,12,1,2020-05-25,23:53:14,0,3
Mizoram,1,0,1,0,2020-05-25,23:53:14,0,61
Odisha,1336,779,550,7,2020-05-25,23:53:14,67,0
Puducherry,41,29,12,0,2020-05-25,23:53:14,15,0
Punjab,2060,122,1898,40,2020-05-25,23:53:14,15,0
Rajasthan,7028,3017,3848,163,2020-05-25,23:53:14,286,0
Sikkim,1,1,0,0,2020-05-25,23:53:14,0,1
Tamil Nadu,16277,7842,8324,111,2020-05-25,23:53:14,765,0
Telengana,1854,711,1090,53,2020-05-25,23:53:14,41,0
Tripura,191,26,165,0,2020-05-25,23:53:14,2,0
Uttarakhand,317,256,58,3,2020-05-25,23:53:14,73,0
Uttar Pradesh,6268,2569,3538,161,2020-05-25,23:53:14,251,0
West Bengal,3667,2056,1339,272,2020-05-25,23:53:14,208,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-26,23:59:00,0,30
Andhra Pradesh,3110,1158,1896,56,2020-05-26,23:59:00,287,0
Arunachal Pradesh,2,1,1,0,2020-05-26,23:59:00,1,0
Assam,526,460,62,4,2020-05-26,23:59:00,148,0
Bihar,2730,1968,749,13,2020-05-26,23:59:00,143,0
Chandigarh,238,49,186,3,2020-05-26,23:59:00,0,1
Chhattisgarh,291,219,72,0,2020-05-26,23:59:00,39,0
Dadar Nagar Haveli,2,2,0,0,2020-05-26,23:59:00,0,2
Delhi,14053,7006,6771,276,2020-05-26,23:59:00,635,0
Goa,67,48,19,0,2020-05-26,23:59:00,1,0
Gujarat,14460,6936,6636,888,2020-05-26,23:59:00,404,0
Haryana,1184,403,765,16,2020-05-26,23:59:00,0,1
Himachal Pradesh,223,151,67,5,2020-05-26,23:59:00,20,0
Jammu and Kashmir,1668,836,809,23,2020-05-26,23:59:00,47,0
Jharkhand,377,225,148,4,2020-05-26,23:59:00,7,0
Karnataka,2182,1433,705,44,2020-05-26,23:59:00,93,0
Kerala,896,359,532,5,2020-05-26,23:59:00,49,0
Ladakh,52,9,43,0,2020-05-26,23:59:00,0,1
Madhya Pradesh,6859,2988,3571,300,2020-05-26,23:59:00,194,0
Maharashtra,52667,35186,15786,1695,2020-05-26,23:59:00,2436,0
Manipur,39,35,4,0,2020-05-26,23:59:00,7,0
Meghalaya,14,1,12,1,2020-05-26,23:59:00,0,4
Mizoram,1,0,1,0,2020-05-26,23:59:00,0,62
Nagaland,3,3,0,0,2020-05-26,23:59:00,0,0
Odisha,1438,782,649,7,2020-05-26,23:59:00,102,0
Puducherry,41,29,12,0,2020-05-26,23:59:00,0,1
Punjab,2060,122,1898,40,2020-05-26,23:59:00,0,1
Rajasthan,7300,3182,3951,167,2020-05-26,23:59:00,272,0
Sikkim,1,1,0,0,2020-05-26,23:59:00,0,2
Tamil Nadu,17082,8233,8731,118,2020-05-26,23:59:00,805,0
Telengana,1920,700,1164,56,2020-05-26,23:59:00,66,0
Tripura,194,29,165,0,2020-05-26,23:59:00,3,0
Uttarakhand,349,288,58,3,2020-05-26,23:59:00,32,0
Uttar Pradesh,6532,2786,3581,165,2020-05-26,23:59:00,264,0
West Bengal,3816,2124,1414,278,2020-05-26,23:59:00,149,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-27,23:55:01,0,31
Andhra Pradesh,3171,1105,2009,57,2020-05-27,23:55:01,61,0
Arunachal Pradesh,2,1,1,0,2020-05-27,23:55:01,0,1
Assam,616,550,62,4,2020-05-27,23:55:01,90,0
Bihar,2983,2070,900,13,2020-05-27,23:55:01,253,0
Chandigarh,266,75,187,4,2020-05-27,23:55:01,28,0
Chhattisgarh,361,282,79,0,2020-05-27,23:55:01,70,0
Dadar Nagar Haveli,2,2,0,0,2020-05-27,23:55:01,0,3
Delhi,14465,6954,7223,288,2020-05-27,23:55:01,412,0
Goa,67,39,28,0,2020-05-27,23:55:01,0,1
Gujarat,14821,6767,7139,915,2020-05-27,23:55:01,361,0
Haryana,1305,464,824,17,2020-05-27,23:55:01,121,0
Himachal Pradesh,247,175,67,5,2020-05-27,23:55:01,24,0
Jammu and Kashmir,1759,902,833,24,2020-05-27,23:55:01,91,0
Jharkhand,426,247,175,4,2020-05-27,23:55:01,49,0
Karnataka,2283,1491,748,44,2020-05-27,23:55:01,101,0
Kerala,963,415,542,6,2020-05-27,23:55:01,67,0
Ladakh,53,10,43,0,2020-05-27,23:55:01,1,0
Madhya Pradesh,7024,3030,3689,305,2020-05-27,23:55:01,165,0
Maharashtra,54758,36012,16954,1792,2020-05-27,23:55:01,2091,0
Manipur,39,35,4,0,2020-05-27,23:55:01,0,1
Meghalaya,15,2,12,1,2020-05-27,23:55:01,1,0
Mizoram,1,0,1,0,2020-05-27,23:55:01,0,63
Nagaland,4,4,0,0,2020-05-27,23:55:01,1,0
Odisha,1517,777,733,7,2020-05-27,23:55:01,79,0
Puducherry,46,34,12,0,2020-05-27,23:55:01,5,0
Punjab,2106,148,1918,40,2020-05-27,23:55:01,46,0
Rajasthan,7536,3195,4171,170,2020-05-27,23:55:01,236,0
Sikkim,1,1,0,0,2020-05-27,23:55:01,0,3
Tamil Nadu,17728,8259,9342,127,2020-05-27,23:55:01,646,0
Telengana,1991,650,1284,57,2020-05-27,23:55:01,71,0
Tripura,207,42,165,0,2020-05-27,23:55:01,13,0
Uttarakhand,401,333,64,4,2020-05-27,23:55:01,52,0
Uttar Pradesh,6548,2680,3698,170,2020-05-27,23:55:01,16,0
West Bengal,4009,2240,1486,283,2020-05-27,23:55:01,193,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-28,23:58:13,0,32
Andhra Pradesh,3171,1056,2057,58,2020-05-28,23:58:13,0,1
Arunachal Pradesh,2,1,1,0,2020-05-28,23:58:13,0,2
Assam,781,690,87,4,2020-05-28,23:58:13,165,0
Bihar,3061,1963,1083,15,2020-05-28,23:58:13,78,0
Chandigarh,279,88,187,4,2020-05-28,23:58:13,13,0
Chhattisgarh,369,286,83,0,2020-05-28,23:58:13,8,0
Dadar Nagar Haveli,2,2,0,0,2020-05-28,23:58:13,0,4
Delhi,15257,7690,7264,303,2020-05-28,23:58:13,792,0
Goa,68,31,37,0,2020-05-28,23:58:13,1,0
Gujarat,15195,6708,7549,938,2020-05-28,23:58:13,374,0
Haryana,1381,525,838,18,2020-05-28,23:58:13,76,0
Himachal Pradesh,273,198,70,5,2020-05-28,23:58:13,26,0
Jammu and Kashmir,1921,1041,854,26,2020-05-28,23:58:13,162,0
Jharkhand,448,259,185,4,2020-05-28,23:58:13,22,0
Karnataka,2418,1590,781,47,2020-05-28,23:58:13,135,0
Kerala,1004,445,552,7,2020-05-28,23:58:13,41,0
Ladakh,53,10,43,0,2020-05-28,23:58:13,0,1
Madhya Pradesh,7261,3021,3927,313,2020-05-28,23:58:13,237,0
Maharashtra,56948,37133,17918,1897,2020-05-28,23:58:13,2190,0
Manipur,44,40,4,0,2020-05-28,23:58:13,5,0
Meghalaya,20,7,12,1,2020-05-28,23:58:13,5,0
Mizoram,1,0,1,0,2020-05-28,23:58:13,0,64
Nagaland,4,4,0,0,2020-05-28,23:58:13,0,1
Odisha,1593,853,733,7,2020-05-28,23:58:13,76,0
Puducherry,46,34,12,0,2020-05-28,23:58:13,0,1
Punjab,2139,181,1918,40,2020-05-28,23:58:13,33,0
Rajasthan,7703,3073,4457,173,2020-05-28,23:58:13,167,0
Sikkim,1,1,0,0,2020-05-28,23:58:13,0,4
Tamil Nadu,18545,8503,9909,133,2020-05-28,23:58:13,817,0
Telengana,2098,751,1284,63,2020-05-28,23:58:13,107,0
Tripura,230,65,165,0,2020-05-28,23:58:13,23,0
Uttarakhand,469,386,79,4,2020-05-28,23:58:13,68,0
Uttar Pradesh,6991,2818,3991,182,2020-05-28,23:58:13,443,0
West Bengal,4192,2325,1578,289,2020-05-28,23:58:13,183,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-29,23:49:35,0,33
Andhra Pradesh,3251,1067,2125,59,2020-05-29,23:49:35,80,0
Arunachal Pradesh,3,2,1,0,2020-05-29,23:49:35,1,0
Assam,856,748,104,4,2020-05-29,23:49:35,75,0
Bihar,3296,2070,1211,15,2020-05-29,23:49:35,235,0
Chandigarh,288,95,189,4,2020-05-29,23:49:35,9,0
Chhattisgarh,399,316,83,0,2020-05-29,23:49:35,30,0
Dadar Nagar Haveli,2,2,0,0,2020-05-29,23:49:35,0,5
Delhi,16281,8470,7495,316,2020-05-29,23:49:35,1024,0
Goa,69,31,38,0,2020-05-29,23:49:35,1,0
Gujarat,15562,6599,8003,960,2020-05-29,23:49:35,367,0
Haryana,1504,604,881,19,2020-05-29,23:49:35,123,0
Himachal Pradesh,276,201,70,5,2020-05-29,23:49:35,3,0
Jammu and Kashmir,2036,1150,859,27,2020-05-29,23:49:35,115,0
Jharkhand,469,253,212,4,2020-05-29,23:49:35,21,0
Karnataka,2533,1652,834,47,2020-05-29,23:49:35,115,0
Kerala,1088,526,555,7,2020-05-29,23:49:35,84,0
Ladakh,73,30,43,0,2020-05-29,23:49:35,20,0
Madhya Pradesh,7453,3082,4050,321,2020-05-29,23:49:35,192,0
Maharashtra,59546,38948,18616,1982,2020-05-29,23:49:35,2598,0
Manipur,55,50,5,0,2020-05-29,23:49:35,11,0
Meghalaya,21,8,12,1,2020-05-29,23:49:35,1,0
Mizoram,1,0,1,0,2020-05-29,23:49:35,0,65
Nagaland,18,18,0,0,2020-05-29,23:49:35,14,0
Odisha,1660,766,887,7,2020-05-29,23:49:35,67,0
Puducherry,51,37,14,0,2020-05-29,23:49:35,5,0
Punjab,2158,172,1946,40,2020-05-29,23:49:35,19,0
Rajasthan,8067,3070,4817,180,2020-05-29,23:49:35,364,0
Sikkim,1,1,0,0,2020-05-29,23:49:35,0,5
Tamil Nadu,19372,8679,10548,145,2020-05-29,23:49:35,827,0
Telengana,2256,844,1345,67,2020-05-29,23:49:35,158,0
Tripura,242,75,167,0,2020-05-29,23:49:35,12,0
Uttarakhand,500,417,79,4,2020-05-29,23:49:35,31,0
Uttar Pradesh,7170,2758,4215,197,2020-05-29,23:49:35,179,0
West Bengal,4536,2573,1668,295,2020-05-29,23:49:35,344,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-30,23:53:47,0,34
Andhra Pradesh,3436,1150,2226,60,2020-05-30,23:53:47,185,0
Arunachal Pradesh,3,2,1,0,2020-05-30,23:53:47,0,1
Assam,1024,895,125,4,2020-05-30,23:53:47,168,0
Bihar,3376,2150,1211,15,2020-05-30,23:53:47,80,0
Chandigarh,289,96,189,4,2020-05-30,23:53:47,1,0
Chhattisgarh,415,314,100,1,2020-05-30,23:53:47,16,0
Dadar Nagar Haveli,2,2,0,0,2020-05-30,23:53:47,0,6
Delhi,17386,9142,7846,398,2020-05-30,23:53:47,1105,0
Goa,69,28,41,0,2020-05-30,23:53:47,0,1
Gujarat,15934,6343,8611,980,2020-05-30,23:53:47,372,0
Haryana,1721,762,940,19,2020-05-30,23:53:47,217,0
Himachal Pradesh,295,203,87,5,2020-05-30,23:53:47,19,0
Jammu and Kashmir,2164,1261,875,28,2020-05-30,23:53:47,128,0
Jharkhand,511,290,216,5,2020-05-30,23:53:47,42,0
Karnataka,2781,1839,894,48,2020-05-30,23:53:47,248,0
Kerala,1150,577,565,8,2020-05-30,23:53:47,62,0
Ladakh,74,31,43,0,2020-05-30,23:53:47,1,0
Madhya Pradesh,7645,3042,4269,334,2020-05-30,23:53:47,192,0
Maharashtra,62228,33133,26997,2098,2020-05-30,23:53:47,2682,0
Manipur,59,51,8,0,2020-05-30,23:53:47,4,0
Meghalaya,27,14,12,1,2020-05-30,23:53:47,6,0
Mizoram,1,0,1,0,2020-05-30,23:53:47,0,66
Nagaland,25,25,0,0,2020-05-30,23:53:47,7,0
Odisha,1723,829,887,7,2020-05-30,23:53:47,63,0
Puducherry,51,37,14,0,2020-05-30,23:53:47,0,1
Punjab,2197,206,1949,42,2020-05-30,23:53:47,39,0
Rajasthan,8365,2937,5244,184,2020-05-30,23:53:47,298,0
Sikkim,1,1,0,0,2020-05-30,23:53:47,0,6
Tamil Nadu,20246,8779,11313,154,2020-05-30,23:53:47,874,0
Telengana,2425,973,1381,71,2020-05-30,23:53:47,169,0
Tripura,251,80,171,0,2020-05-30,23:53:47,9,0
Uttarakhand,716,609,102,5,2020-05-30,23:53:47,216,0
Uttar Pradesh,7284,2842,4244,198,2020-05-30,23:53:47,114,0
West Bengal,4813,2736,1775,302,2020-05-30,23:53:47,277,0
Andaman and Nicobar Islands,33,0,33,0,2020-05-31,23:54:42,0,35
Andhra Pradesh,3569,1220,2289,60,2020-05-31,23:54:42,133,0
Arunachal Pradesh,4,3,1,0,2020-05-31,23:54:42,1,0
Assam,1185,1018,163,4,2020-05-31,23:54:42,161,0
Bihar,3636,1998,1618,20,2020-05-31,23:54:42,260,0
Chandigarh,289,96,189,4,2020-05-31,23:54:42,0,1
Chhattisgarh,447,344,102,1,2020-05-31,23:54:42,32,0
Dadar Nagar Haveli,2,2,0,0,2020-05-31,23:54:42,0,7
Delhi,18549,10058,8075,416,2020-05-31,23:54:42,1163,0
Goa,70,29,41,0,2020-05-31,23:54:42,1,0
Gujarat,16343,6106,9230,1007,2020-05-31,23:54:42,409,0
Haryana,1923,932,971,20,2020-05-31,23:54:42,202,0
Himachal Pradesh,313,197,111,5,2020-05-31,23:54:42,18,0
Jammu and Kashmir,2341,1405,908,28,2020-05-31,23:54:42,177,0
Jharkhand,563,302,256,5,2020-05-31,23:54:42,52,0
Karnataka,2922,1877,997,48,2020-05-31,23:54:42,141,0
Kerala,1208,624,575,9,2020-05-31,23:54:42,58,0
Ladakh,74,31,43,0,2020-05-31,23:54:42,0,1
Madhya Pradesh,7891,3104,4444,343,2020-05-31,23:54:42,246,0
Maharashtra,65168,34890,28081,2197,2020-05-31,23:54:42,2940,0
Manipur,62,54,8,0,2020-05-31,23:54:42,3,0
Meghalaya,27,14,12,1,2020-05-31,23:54:42,0,1
Mizoram,1,0,1,0,2020-05-31,23:54:42,0,67
Nagaland,36,36,0,0,2020-05-31,23:54:42,11,0
Odisha,1819,762,1050,7,2020-05-31,23:54:42,96,0
Puducherry,51,37,14,0,2020-05-31,23:54:42,0,2
Punjab,2233,222,1967,44,2020-05-31,23:54:42,36,0
Rajasthan,8617,2685,5739,193,2020-05-31,23:54:42,252,0
Sikkim,1,1,0,0,2020-05-31,23:54:42,0,7
Tamil Nadu,21184,9024,12000,160,2020-05-31,23:54:42,938,0
Telengana,2499,1010,1412,77,2020-05-31,23:54:42,74,0
Tripura,268,96,172,0,2020-05-31,23:54:42,17,0
Uttarakhand,749,642,102,5,2020-05-31,23:54:42,33,0
